filename,full_path,fault_cause,folder_name,upt,year,month,equipment_type
NGUNTORO BAY PACITAN 1.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\04. APRIL\20250410_GI NGUNTORONADI_BAY PACITAN #1_PETIR\10. 10042025 GI NGUNTORO BAY PACITAN 1\10. 10042025 GI NGUNTORO BAY PACITAN 1\NGUNTORO BAY PACITAN 1.CFG,PETIR,20250410_GI NGUNTORONADI_BAY PACITAN #1_PETIR,UPT SALATIGA,2025,04. APRIL,TRANSMISSION_LINE
"250410,064653619,+7h0,GI NGUNTORONADI,PACITAN 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\04. APRIL\20250410_GI NGUNTORONADI_BAY PACITAN #1_PETIR\GI Nguntoro pacitan 1\GI Nguntoro pacitan 1\250410,064653619,+7h0,GI NGUNTORONADI,PACITAN 1-2,Qualitrol LLC.cfg",PETIR,20250410_GI NGUNTORONADI_BAY PACITAN #1_PETIR,UPT SALATIGA,2025,04. APRIL,TRANSMISSION_LINE
NGUNTORO BAY PACITAN 1.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\04. APRIL\20250410_GI NGUNTORONADI_BAY PACITAN #1_PETIR\10. 10042025 GI NGUNTORO BAY PACITAN 1\10. 10042025 GI NGUNTORO BAY PACITAN 1\NGUNTORO BAY PACITAN 1.CFG,PETIR,20250410_GI NGUNTORONADI_BAY PACITAN #1_PETIR,UPT SALATIGA,2025,04. APRIL,TRANSMISSION_LINE
PCS900_RCD_01166_20250418_131803_662_f.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\04. APRIL\20250418_GI JELOK_BAY UNGARAN #1 _PETIR\DFR Internal GI Jelok Bay Ungaran#1\DFR Internal GI Jelok Bay Ungaran#1\PCS900_RCD_01166_20250418_131803_662_f.cfg,PETIR,20250418_GI JELOK_BAY UNGARAN #1 _PETIR,UPT SALATIGA,2025,04. APRIL,TRANSMISSION_LINE
DFR Eksternal GI Jelok Bay Ungaran#1.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\04. APRIL\20250418_GI JELOK_BAY UNGARAN #1 _PETIR\DFR Eksternal GI Jelok Bay Ungaran#2\DFR Eksternal GI Jelok Bay Ungaran#2\DFR Eksternal GI Jelok Bay Ungaran#1.cfg,PETIR,20250418_GI JELOK_BAY UNGARAN #1 _PETIR,UPT SALATIGA,2025,04. APRIL,TRANSMISSION_LINE
PCS900_RCD_01166_20250418_131803_662_f.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\04. APRIL\20250418_GI JELOK_BAY UNGARAN #1 _PETIR\DFR Internal GI Jelok Bay Ungaran#1\DFR Internal GI Jelok Bay Ungaran#1\PCS900_RCD_01166_20250418_131803_662_f.cfg,PETIR,20250418_GI JELOK_BAY UNGARAN #1 _PETIR,UPT SALATIGA,2025,04. APRIL,TRANSMISSION_LINE
DFR Eksternal GI Jelok Bay Ungaran#1.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\04. APRIL\20250418_GI JELOK_BAY UNGARAN #1 _PETIR\DFR Eksternal GI Jelok Bay Ungaran#2\DFR Eksternal GI Jelok Bay Ungaran#2\DFR Eksternal GI Jelok Bay Ungaran#1.cfg,PETIR,20250418_GI JELOK_BAY UNGARAN #1 _PETIR,UPT SALATIGA,2025,04. APRIL,TRANSMISSION_LINE
"250511,070856480,+7h0,GI 150kV BOYOLALI,BRINGIN 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\05. MEI\20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR\GI BOYOLALI\250511,070856480,+7h0,GI 150kV BOYOLALI,BRINGIN 1-2,Qualitrol LLC.cfg",PETIR,20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR,UPT SALATIGA,2025,05. MEI,TRANSMISSION_LINE
861_11520257856777_FRA00861.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\05. MEI\20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR\GI BOYOLALI\861_11520257856777_FRA00861.CFG,PETIR,20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR,UPT SALATIGA,2025,05. MEI,TRANSMISSION_LINE
652_11520257856763_FRA00652.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\05. MEI\20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR\GI BRINGIN\652_11520257856763_FRA00652.CFG,PETIR,20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR,UPT SALATIGA,2025,05. MEI,TRANSMISSION_LINE
GGN Bringin-Boyolai 1.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\05. MEI\20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR\GI BRINGIN\GGN Bringin-Boyolai 1.cfg,PETIR,20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR,UPT SALATIGA,2025,05. MEI,TRANSMISSION_LINE
"250511,070856480,+7h0,GI 150kV BOYOLALI,BRINGIN 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\05. MEI\20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR\GI BOYOLALI\250511,070856480,+7h0,GI 150kV BOYOLALI,BRINGIN 1-2,Qualitrol LLC.cfg",PETIR,20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR,UPT SALATIGA,2025,05. MEI,TRANSMISSION_LINE
861_11520257856777_FRA00861.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\05. MEI\20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR\GI BOYOLALI\861_11520257856777_FRA00861.CFG,PETIR,20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR,UPT SALATIGA,2025,05. MEI,TRANSMISSION_LINE
652_11520257856763_FRA00652.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\05. MEI\20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR\GI BRINGIN\652_11520257856763_FRA00652.CFG,PETIR,20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR,UPT SALATIGA,2025,05. MEI,TRANSMISSION_LINE
GGN Bringin-Boyolai 1.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\05. MEI\20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR\GI BRINGIN\GGN Bringin-Boyolai 1.cfg,PETIR,20250511_GI BOYOLALI_BAY BRINGIN#1_PETIR,UPT SALATIGA,2025,05. MEI,TRANSMISSION_LINE
2025_06_25_secang-temanggung close.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\06. Juni\2025_06_25 Secang - temanggung #1 reclose_APPL POHON ROBOH\2025_06_25 Secang - temanggung #1 reclose_APPL POHON ROBOH\2025_06_25_secang-temanggung close.cfg,POHON,2025_06_25 Secang - temanggung #1 reclose_APPL POHON ROBOH,UPT SALATIGA,2025,06. Juni,TRANSMISSION_LINE
2025_06_25_secang-temanggung trip.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\06. Juni\2025_06_25 Secang - temanggung #1 reclose_APPL POHON ROBOH\2025_06_25 Secang - temanggung #1 reclose_APPL POHON ROBOH\2025_06_25_secang-temanggung trip.cfg,POHON,2025_06_25 Secang - temanggung #1 reclose_APPL POHON ROBOH,UPT SALATIGA,2025,06. Juni,TRANSMISSION_LINE
2025_06_25_secang-temanggung close.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\06. Juni\2025_06_25 Secang - temanggung #1 reclose_APPL POHON ROBOH\2025_06_25 Secang - temanggung #1 reclose_APPL POHON ROBOH\2025_06_25_secang-temanggung close.cfg,POHON,2025_06_25 Secang - temanggung #1 reclose_APPL POHON ROBOH,UPT SALATIGA,2025,06. Juni,TRANSMISSION_LINE
2025_06_25_secang-temanggung trip.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\06. Juni\2025_06_25 Secang - temanggung #1 reclose_APPL POHON ROBOH\2025_06_25 Secang - temanggung #1 reclose_APPL POHON ROBOH\2025_06_25_secang-temanggung trip.cfg,POHON,2025_06_25 Secang - temanggung #1 reclose_APPL POHON ROBOH,UPT SALATIGA,2025,06. Juni,TRANSMISSION_LINE
2025-07-06-04-28-57-256_034(0)_S.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\07. JULI\2025_07_06 PURWOREJO - WALIN #1 RECLOSE_ HEWAN ULAR\PURWOREJO BAY WALIN #2\RECLOSE WALINT 2 06072025\2025-07-06-04-28-57-256_034(0)_S.cfg,ULAR,2025_07_06 PURWOREJO - WALIN #1 RECLOSE_ HEWAN ULAR,UPT SALATIGA,2025,07. JULI,TRANSMISSION_LINE
2025-07-06-04-28-57-256_034(0)_S.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\07. JULI\2025_07_06 PURWOREJO - WALIN #1 RECLOSE_ HEWAN ULAR\PURWOREJO BAY WALIN #2\RECLOSE WALINT 2 06072025\2025-07-06-04-28-57-256_034(0)_S.cfg,ULAR,2025_07_06 PURWOREJO - WALIN #1 RECLOSE_ HEWAN ULAR,UPT SALATIGA,2025,07. JULI,TRANSMISSION_LINE
wates_bay_bantul_2.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\07. JULI\2025_07_12 WATES-BANTUL #2 RECLOSE_ BENDA LAIN LAYANG-LAYANG\dfr_gi_wates_bay_bantul_2\dfr_gi_wates_bay_bantul_2\wates_bay_bantul_2.CFG,LAYANG-LAYANG,2025_07_12 WATES-BANTUL #2 RECLOSE_ BENDA LAIN LAYANG-LAYANG,UPT SALATIGA,2025,07. JULI,TRANSMISSION_LINE
wates_bay_bantul_2.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\07. JULI\2025_07_12 WATES-BANTUL #2 RECLOSE_ BENDA LAIN LAYANG-LAYANG\dfr_gi_wates_bay_bantul_2\dfr_gi_wates_bay_bantul_2\wates_bay_bantul_2.CFG,LAYANG-LAYANG,2025_07_12 WATES-BANTUL #2 RECLOSE_ BENDA LAIN LAYANG-LAYANG,UPT SALATIGA,2025,07. JULI,TRANSMISSION_LINE
"250902,190425878,0h0,GI SANGGRAHAN,MDARI-KNTUG,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\09. SEPTEMBER\20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG\GI SANGGRAHAN BAY KENTUNGAN\250902,190425878,0h0,GI SANGGRAHAN,MDARI-KNTUG,Qualitrol LLC.cfg",LAYANG-LAYANG,20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG,UPT SALATIGA,2025,09. SEPTEMBER,TRANSMISSION_LINE
"250902,190509088,0h0,GI SANGGRAHAN,MDARI-KNTUG,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\09. SEPTEMBER\20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG\GI SANGGRAHAN BAY KENTUNGAN\250902,190509088,0h0,GI SANGGRAHAN,MDARI-KNTUG,Qualitrol LLC.cfg",LAYANG-LAYANG,20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG,UPT SALATIGA,2025,09. SEPTEMBER,TRANSMISSION_LINE
Rekaman_1.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\09. SEPTEMBER\20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG\GI SANGGRAHAN BAY KENTUNGAN\Rekaman_1.cfg,LAYANG-LAYANG,20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG,UPT SALATIGA,2025,09. SEPTEMBER,TRANSMISSION_LINE
Rekaman_2.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\09. SEPTEMBER\20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG\GI SANGGRAHAN BAY KENTUNGAN\Rekaman_2.cfg,LAYANG-LAYANG,20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG,UPT SALATIGA,2025,09. SEPTEMBER,TRANSMISSION_LINE
Rekaman_3.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\09. SEPTEMBER\20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG\GI SANGGRAHAN BAY KENTUNGAN\Rekaman_3.cfg,LAYANG-LAYANG,20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG,UPT SALATIGA,2025,09. SEPTEMBER,TRANSMISSION_LINE
"250902,190425878,0h0,GI SANGGRAHAN,MDARI-KNTUG,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\09. SEPTEMBER\20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG\GI SANGGRAHAN BAY KENTUNGAN\250902,190425878,0h0,GI SANGGRAHAN,MDARI-KNTUG,Qualitrol LLC.cfg",LAYANG-LAYANG,20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG,UPT SALATIGA,2025,09. SEPTEMBER,TRANSMISSION_LINE
"250902,190509088,0h0,GI SANGGRAHAN,MDARI-KNTUG,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\09. SEPTEMBER\20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG\GI SANGGRAHAN BAY KENTUNGAN\250902,190509088,0h0,GI SANGGRAHAN,MDARI-KNTUG,Qualitrol LLC.cfg",LAYANG-LAYANG,20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG,UPT SALATIGA,2025,09. SEPTEMBER,TRANSMISSION_LINE
Rekaman_1.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\09. SEPTEMBER\20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG\GI SANGGRAHAN BAY KENTUNGAN\Rekaman_1.cfg,LAYANG-LAYANG,20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG,UPT SALATIGA,2025,09. SEPTEMBER,TRANSMISSION_LINE
Rekaman_2.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\09. SEPTEMBER\20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG\GI SANGGRAHAN BAY KENTUNGAN\Rekaman_2.cfg,LAYANG-LAYANG,20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG,UPT SALATIGA,2025,09. SEPTEMBER,TRANSMISSION_LINE
Rekaman_3.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2025\09. SEPTEMBER\20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG\GI SANGGRAHAN BAY KENTUNGAN\Rekaman_3.cfg,LAYANG-LAYANG,20250902_SUTT KENTUNGAN-SANGGRAHAN RELCOSE_LAYANG-LAYANG,UPT SALATIGA,2025,09. SEPTEMBER,TRANSMISSION_LINE
20260209 Reclose Semanu - Bantul 1 Internal Relay.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2026\02. Februari\20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR)\20260209 Reclose Semanu - Bantul 1 Internal Relay.CFG,PETIR,20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR),UPT SALATIGA,2026,02. Februari,TRANSMISSION_LINE
"260209,125934830,+7h0,GI SEMANU,BANTUL 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2026\02. Februari\20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR)\260209,125934830,+7h0,GI SEMANU,BANTUL 1-2,Qualitrol LLC.cfg",PETIR,20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR),UPT SALATIGA,2026,02. Februari,TRANSMISSION_LINE
"260209,130121218,+7h0,GI BANTUL,SEMANU 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2026\02. Februari\20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR)\260209,130121218,+7h0,GI BANTUL,SEMANU 1-2,Qualitrol LLC.cfg",PETIR,20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR),UPT SALATIGA,2026,02. Februari,TRANSMISSION_LINE
20260209_125935_326_r066.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2026\02. Februari\20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR)\GI Bantul Bay Semanu 2 DFR Relay\20260209_125935_326_r066.cfg,PETIR,20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR),UPT SALATIGA,2026,02. Februari,TRANSMISSION_LINE
20260209 Reclose Semanu - Bantul 1 Internal Relay.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2026\02. Februari\20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR)\20260209 Reclose Semanu - Bantul 1 Internal Relay.CFG,PETIR,20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR),UPT SALATIGA,2026,02. Februari,TRANSMISSION_LINE
"260209,125934830,+7h0,GI SEMANU,BANTUL 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2026\02. Februari\20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR)\260209,125934830,+7h0,GI SEMANU,BANTUL 1-2,Qualitrol LLC.cfg",PETIR,20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR),UPT SALATIGA,2026,02. Februari,TRANSMISSION_LINE
"260209,130121218,+7h0,GI BANTUL,SEMANU 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2026\02. Februari\20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR)\260209,130121218,+7h0,GI BANTUL,SEMANU 1-2,Qualitrol LLC.cfg",PETIR,20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR),UPT SALATIGA,2026,02. Februari,TRANSMISSION_LINE
20260209_125935_326_r066.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2026\02. Februari\20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR)\GI Bantul Bay Semanu 2 DFR Relay\20260209_125935_326_r066.cfg,PETIR,20260209_SUTT BANTUL - SEMANU #1 & #2 RECLOSE_PETIR),UPT SALATIGA,2026,02. Februari,TRANSMISSION_LINE
"260219,080448110,+7h0,GI WONOSARI,PEDAN 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2026\02. Februari\2026_02_19_SUTT PEDAN - WONOSARI #1 Reclose_PETIR\260219,080448110,+7h0,GI WONOSARI,PEDAN 1-2,Qualitrol LLC.cfg",PETIR,2026_02_19_SUTT PEDAN - WONOSARI #1 Reclose_PETIR,UPT SALATIGA,2026,02. Februari,TRANSMISSION_LINE
PEDAN-WONOSARI #1 Internal.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2026\02. Februari\2026_02_19_SUTT PEDAN - WONOSARI #1 Reclose_PETIR\PEDAN-WONOSARI #1 Internal.CFG,PETIR,2026_02_19_SUTT PEDAN - WONOSARI #1 Reclose_PETIR,UPT SALATIGA,2026,02. Februari,TRANSMISSION_LINE
ZQA4.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2026\02. Februari\2026_02_19_SUTT PEDAN - WONOSARI #1 Reclose_PETIR\ZQA4.cfg,PETIR,2026_02_19_SUTT PEDAN - WONOSARI #1 Reclose_PETIR,UPT SALATIGA,2026,02. Februari,TRANSMISSION_LINE
"260219,080448110,+7h0,GI WONOSARI,PEDAN 1-2,Qualitrol LLC.cfg","C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2026\02. Februari\2026_02_19_SUTT PEDAN - WONOSARI #1 Reclose_PETIR\260219,080448110,+7h0,GI WONOSARI,PEDAN 1-2,Qualitrol LLC.cfg",PETIR,2026_02_19_SUTT PEDAN - WONOSARI #1 Reclose_PETIR,UPT SALATIGA,2026,02. Februari,TRANSMISSION_LINE
PEDAN-WONOSARI #1 Internal.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2026\02. Februari\2026_02_19_SUTT PEDAN - WONOSARI #1 Reclose_PETIR\PEDAN-WONOSARI #1 Internal.CFG,PETIR,2026_02_19_SUTT PEDAN - WONOSARI #1 Reclose_PETIR,UPT SALATIGA,2026,02. Februari,TRANSMISSION_LINE
ZQA4.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SALATIGA\2026\02. Februari\2026_02_19_SUTT PEDAN - WONOSARI #1 Reclose_PETIR\ZQA4.cfg,PETIR,2026_02_19_SUTT PEDAN - WONOSARI #1 Reclose_PETIR,UPT SALATIGA,2026,02. Februari,TRANSMISSION_LINE
20240421.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SEMARANG\2024\04. APRIL 2024\20240421_GI TANJUNGJATI_BAY JEPARA #2_PETIR\20240421 GI JEPARA BAY TANJUNGJATI 2\GIJPR BAY TJT2\20240421.CFG,PETIR,20240421_GI TANJUNGJATI_BAY JEPARA #2_PETIR,UPT SEMARANG,2024,04. APRIL 2024,TRANSMISSION_LINE
20240421.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SEMARANG\2024\04. APRIL 2024\20240421_GI TANJUNGJATI_BAY JEPARA #2_PETIR\20240421 GI JEPARA BAY TANJUNGJATI 2\GIJPR BAY TJT2\20240421.CFG,PETIR,20240421_GI TANJUNGJATI_BAY JEPARA #2_PETIR,UPT SEMARANG,2024,04. APRIL 2024,TRANSMISSION_LINE
20241102.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SEMARANG\2024\11. NOVEMBER 2024\20241102_GI SAYUNG_BAY KUDUS#2_PETIR\20241102_GI SAYUNG_BAY KUDUS#2_DFR\20241102 Internal DFR GI Sayung bay Kudus#2\20241102 Internal Gi Sayung\20241102.CFG,PETIR,20241102_GI SAYUNG_BAY KUDUS#2_PETIR,UPT SEMARANG,2024,11. NOVEMBER 2024,TRANSMISSION_LINE
2024110200.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SEMARANG\2024\11. NOVEMBER 2024\20241102_GI SAYUNG_BAY KUDUS#2_PETIR\20241102_GI KUDUS_BAY SAYUNG#2_DFR\02-11-2024 Internal DFR GI Kudus bay Sayung#2\sayung 2 02-11-2024\2024110200.cfg,PETIR,20241102_GI SAYUNG_BAY KUDUS#2_PETIR,UPT SEMARANG,2024,11. NOVEMBER 2024,TRANSMISSION_LINE
2024110201.cfg,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SEMARANG\2024\11. NOVEMBER 2024\20241102_GI SAYUNG_BAY KUDUS#2_PETIR\20241102_GI KUDUS_BAY SAYUNG#2_DFR\02-11-2024 Internal DFR GI Kudus bay Sayung#2\sayung 2 02-11-2024\2024110201.cfg,PETIR,20241102_GI SAYUNG_BAY KUDUS#2_PETIR,UPT SEMARANG,2024,11. NOVEMBER 2024,TRANSMISSION_LINE
20241102.CFG,C:\Users\hafizna.fadhli\Downloads\36. DFR GANGGUAN UIT JBT\DFR GANGGUAN UPT\UPT SEMARANG\2024\11. NOVEMBER 2024\20241102_GI SAYUNG_BAY KUDUS#2_PETIR\20241102_GI SAYUNG_BAY KUDUS#2_DFR\20241102 Internal DFR GI Sayung bay Kudus#2\20241102 Internal Gi Sayung\20241102.CFG,PETIR,20241102_GI SAYUNG_BAY KUDUS#2_PETIR,UPT SEMARANG,2024,11. NOVEMBER 2024,TRANSMISSION_LINE
